snp-dists 0.8.2	039671	100_R277	101_R424	102_R528	103_R531	104_R560	105_R571	106_R584	107_M414	109_M574	111_D16450	2023004	2023005	2023008	2023010	2023012	2023014	2023015	2023016	2023017	2023018	2023019	2023020	2023021	2023024	2023026	2023029	2023037	2023039	2023042	2023044	2023045	2023046	2023047	2023050	2023059	2023062	2023063	2023071	2023075	2023079	2023081	2023082	2023083	2023088	2023089	2023091	2023092	2023102	2023114	2023115	2023120	2023124	2023126	2023137	2023139	2023144	2023145	2023150	2023167	2023169	2023175	2023176	2023178	2023183	2023186	2023187	2023190	2023196	2023207	2023214	2023216	2023222	2023227	2023229	2023233	2023236	2023244	2023248	2023257	2023275	2023286	2023291	2023296	2023312	2023316	2023318	2023322	2023329	2023331	2023339	2023348	2023353	2023356	2023357	2023373	2023378	23007	23053	23064	23094	23098	23112	23116	23119	23129	23136	23146	23152	23155	23157	23159	23160	23162	23164	23166	23168	23171	23181	23184	23189549	23198	23204	23212	23217	23220	23221	23225	23230	23232	23238	23240	23241	23247	23250	23251	23253	23254	23260	23263	23270	23274	23283	23292	23303	23307	23314	23315	23327	23347	23351	23362	23365	23371	23375	23377	23379	23407	23414165	23415	23417	23429	23434	23437	23439	23443	23455	23456	23461	23476	23478	23492778	23492966	23493050	23493423	23494	23497	23527	23529	23531	23532	23535	23578	23619	23624	23M510	23M512	23M513	23M554	23M636	23R441	23R485	23R530	23R533	23R535	23R583	23R600	23R655	23R656	418_R417	421_23R428	428_2023XYX	429_23R430	430_D16447	431_23M469	432_23M355	433_23R414	440_23R425	441_23R548	443_23R407	444_23R443	445_D16535	447_23R447	448_23M494	492434	492831	493229	493289	493339	493478	493600	493686	493708	493798
2023017	20	24	21	20	32	27	27	22	22	29	24	23	26	28	28	22	28	22	25	0	30	28	22	22	23	23	22	18	29	19	22	32	23	28	21	23	28	33	22	23	20	23	28	33	18	18	18	18	28	23	27	25	20	29	26	28	20	19	24	24	26	30	22	24	25	21	26	29	20	25	22	16	24	24	30	20	21	30	23	23	19	20	18	20	19	24	29	26	27	26	21	20	24	30	30	32	29	32	24	25	14	22	23	18	28	24	23	30	26	21	22	23	23	19	23	34	26	30	30	24	29	30	18	26	29	25	20	22	25	24	22	23	22	24	29	22	31	19	23	27	19	25	27	28	28	19	30	21	23	24	28	30	20	25	26	19	21	24	20	22	24	24	17	18	24	23	22	22	31	25	25	22	28	27	29	17	20	24	25	25	25	26	34	24	21	17	17	27	21	26	26	22	19	24	28	29	23	30	33	27	29	26	26	22	22	22	28	33	23	25	24	27	23	27	23	27	30	22	25	25	22	24	21	31
2023018	22	28	29	28	36	31	25	20	28	33	22	21	24	2	26	20	2	26	23	30	0	2	20	26	21	21	30	26	27	27	20	36	27	32	29	21	26	11	20	21	18	27	2	31	24	24	24	24	32	21	35	27	24	33	30	36	26	23	28	28	30	38	24	32	25	27	30	35	18	31	26	22	22	32	34	26	19	36	31	31	21	26	22	26	21	22	27	30	31	24	23	26	22	34	34	38	37	10	26	23	20	30	27	26	32	22	21	8	28	29	24	31	31	17	31	34	30	36	36	22	35	28	22	30	27	23	28	20	31	28	30	31	24	28	27	24	37	17	27	31	27	23	31	32	32	21	34	23	27	22	26	34	22	23	24	21	29	22	18	26	22	22	23	24	28	29	24	24	35	23	25	24	32	31	27	23	18	22	23	23	23	30	36	22	29	23	23	25	23	28	24	26	17	28	32	33	21	34	37	25	33	28	24	20	20	20	32	35	29	33	22	35	21	25	21	25	34	28	29	23	30	22	29	35
2023019	20	26	27	26	34	29	23	18	26	31	20	19	22	0	24	18	0	24	21	28	2	0	18	24	19	19	28	24	25	25	18	34	25	30	27	19	24	9	18	19	16	25	0	29	22	22	22	22	30	19	33	25	22	31	28	34	24	21	26	26	28	36	22	30	23	25	28	33	16	29	24	20	20	30	32	24	17	34	29	29	19	24	20	24	19	20	25	28	29	22	21	24	20	32	32	36	35	8	24	21	18	28	25	24	30	20	19	6	26	27	22	29	29	15	29	32	28	34	34	20	33	26	20	28	25	21	26	18	29	26	28	29	22	26	25	22	35	15	25	29	25	21	29	30	30	19	32	21	25	20	24	32	20	21	22	19	27	20	16	24	20	20	21	22	26	27	22	22	33	21	23	22	30	29	25	21	16	20	21	21	21	28	34	20	27	21	21	23	21	26	22	24	15	26	30	31	19	32	35	23	31	26	22	18	18	18	30	33	27	31	20	33	19	23	19	23	32	26	27	21	28	20	27	33
2023020	14	20	21	20	28	23	17	12	20	25	14	13	16	18	18	12	18	18	15	22	20	18	0	18	13	13	22	18	19	19	12	28	19	24	21	13	18	23	12	13	10	19	18	23	16	16	16	16	24	13	27	19	16	25	22	28	18	15	20	20	22	30	16	24	17	19	22	27	10	23	18	14	14	24	26	18	11	28	23	23	13	18	14	18	13	14	19	22	23	16	15	18	14	26	26	30	29	22	18	15	12	22	19	18	24	14	13	20	20	21	16	23	23	9	23	26	22	28	28	14	27	20	14	22	19	15	20	12	23	20	22	23	16	20	19	16	29	9	19	23	19	15	23	24	24	13	26	15	19	14	18	26	14	15	16	13	21	2	10	18	14	14	15	16	20	21	16	16	27	15	17	16	24	23	19	15	10	14	15	15	15	22	28	14	21	15	15	17	15	20	16	18	9	20	24	25	13	26	29	17	25	20	16	12	12	12	24	27	21	25	14	27	13	17	13	17	26	20	21	15	22	14	21	27
2023021	16	20	21	20	28	23	23	18	20	25	20	19	22	24	24	18	24	18	21	22	26	24	18	0	19	19	22	18	25	19	18	28	3	24	21	19	24	29	18	19	16	19	24	29	16	16	16	16	24	19	27	21	16	25	22	28	18	15	20	4	22	30	18	24	21	19	22	27	16	23	18	14	20	24	26	18	17	28	23	23	15	18	14	18	15	20	25	22	23	22	17	18	20	26	26	30	29	28	20	21	12	22	3	18	24	20	19	26	22	21	18	23	23	15	23	30	22	28	28	20	27	26	14	22	25	21	20	18	23	20	22	23	18	4	25	18	29	15	3	23	19	21	23	24	24	15	26	17	3	20	24	26	16	21	22	15	21	20	16	2	20	20	15	16	20	21	18	18	27	21	21	18	24	23	25	15	16	20	21	21	21	22	30	20	21	15	15	23	17	22	22	18	15	4	24	25	19	26	29	23	25	22	22	18	18	18	24	29	21	25	20	27	19	23	19	23	26	20	21	21	22	20	21	27
2023024	15	21	22	21	29	24	18	11	21	26	15	14	5	19	13	13	19	19	4	23	21	19	13	19	0	0	23	19	20	20	13	29	20	25	22	14	19	24	1	2	11	20	19	22	17	17	17	17	25	14	28	20	17	26	23	29	19	16	21	21	23	31	17	25	18	20	23	28	11	24	19	15	15	25	27	19	12	29	24	24	14	19	15	19	14	3	20	23	24	5	16	19	15	27	27	31	30	23	19	16	13	23	20	19	25	15	14	21	21	22	17	24	24	10	24	27	23	29	29	15	28	21	15	23	20	10	21	13	24	21	23	24	17	21	20	17	30	10	20	24	20	10	24	25	25	14	27	16	20	3	19	27	15	16	17	14	22	15	9	19	15	15	16	17	21	22	17	17	28	10	18	17	25	24	20	16	11	15	16	16	16	23	29	15	22	16	16	18	16	21	17	19	10	21	25	26	14	27	30	18	26	21	15	13	13	13	25	28	22	26	15	28	14	18	14	18	27	21	22	16	23	15	22	28
2023026	15	21	22	21	29	24	18	11	21	26	15	14	5	19	13	13	19	19	4	23	21	19	13	19	0	0	23	19	20	20	13	29	20	25	22	14	19	24	1	2	11	20	19	22	17	17	17	17	25	14	28	20	17	26	23	29	19	16	21	21	23	31	17	25	18	20	23	28	11	24	19	15	15	25	27	19	12	29	24	24	14	19	15	19	14	3	20	23	24	5	16	19	15	27	27	31	30	23	19	16	13	23	20	19	25	15	14	21	21	22	17	24	24	10	24	27	23	29	29	15	28	21	15	23	20	10	21	13	24	21	23	24	17	21	20	17	30	10	20	24	20	10	24	25	25	14	27	16	20	3	19	27	15	16	17	14	22	15	9	19	15	15	16	17	21	22	17	17	28	10	18	17	25	24	20	16	11	15	16	16	16	23	29	15	22	16	16	18	16	21	17	19	10	21	25	26	14	27	30	18	26	21	15	13	13	13	25	28	22	26	15	28	14	18	14	18	27	21	22	16	23	15	22	28
2023029	20	24	19	18	32	27	27	22	22	29	24	23	26	28	28	22	28	22	25	22	30	28	22	22	23	23	0	16	29	17	22	32	23	28	19	23	28	33	22	23	20	23	28	33	18	18	18	18	28	23	27	25	20	29	26	28	20	19	24	24	26	28	22	22	25	21	26	29	20	25	22	16	24	22	30	20	21	30	21	21	19	20	18	20	19	24	29	26	27	26	21	20	24	30	30	32	29	32	24	25	14	20	23	16	28	24	23	30	26	21	22	21	21	19	21	34	26	30	30	24	29	30	18	26	29	25	18	22	25	24	20	21	22	24	29	22	31	19	23	27	19	25	27	28	28	19	30	21	23	24	28	30	20	25	26	19	19	24	20	22	24	24	17	18	24	23	22	22	31	25	25	22	28	27	29	17	20	24	25	25	25	26	34	24	3	17	17	27	21	26	26	22	19	24	28	29	23	30	33	27	29	26	26	22	22	22	28	33	23	23	24	27	23	27	23	27	30	22	25	25	20	24	19	31
2023037	16	20	15	14	28	23	23	18	18	25	20	19	22	24	24	18	24	18	21	18	26	24	18	18	19	19	16	0	25	13	18	28	19	24	15	19	24	29	18	19	16	19	24	29	14	14	14	14	24	19	23	21	16	25	22	24	16	15	20	20	22	24	18	18	21	17	22	25	16	21	18	12	20	18	26	16	17	26	17	17	15	16	14	16	15	20	25	22	23	22	17	16	20	26	26	28	25	28	20	21	10	16	19	0	24	20	19	26	22	17	18	17	17	15	17	30	22	26	26	20	25	26	14	22	25	21	14	18	21	20	16	17	18	20	25	18	27	15	19	23	15	21	23	24	24	15	26	17	19	20	24	26	16	21	22	15	15	20	16	18	20	20	13	14	20	19	18	18	27	21	21	18	24	23	25	13	16	20	21	21	21	22	30	20	15	13	13	23	17	22	22	18	15	20	24	25	19	26	29	23	25	22	22	18	18	18	24	29	19	19	20	23	19	23	19	23	26	18	21	21	16	20	15	27
2023039	21	27	28	27	35	30	24	19	27	32	21	20	23	25	25	19	25	25	22	29	27	25	19	25	20	20	29	25	0	26	19	35	26	31	28	20	25	30	19	20	17	26	25	30	23	23	23	23	31	20	34	26	23	32	29	35	25	22	27	27	29	37	23	31	24	26	29	34	17	30	25	21	21	31	33	25	18	35	30	30	20	25	21	25	20	21	26	29	30	23	22	25	21	33	33	37	36	29	25	22	19	29	26	25	31	21	20	27	27	28	23	30	30	16	30	33	29	35	35	21	34	27	21	29	24	22	27	19	30	27	29	30	23	27	22	23	36	16	26	30	26	22	30	31	31	20	33	22	26	21	5	33	21	18	23	20	28	21	17	25	17	17	22	23	27	28	23	23	34	22	24	23	31	30	26	22	17	21	18	18	18	29	35	17	28	22	22	20	22	27	19	25	16	27	31	32	20	33	36	24	32	27	23	19	19	19	31	34	28	32	21	34	20	20	20	24	33	27	28	22	29	21	28	34
2023042	17	21	2	1	29	24	24	19	19	26	21	20	23	25	25	19	25	19	22	19	27	25	19	19	20	20	17	13	26	0	19	29	20	25	2	20	25	30	19	20	17	20	25	30	15	15	15	15	25	20	24	22	17	26	23	25	17	16	21	21	23	25	19	19	22	18	23	26	17	22	19	13	21	19	27	17	18	27	18	18	16	17	15	17	16	21	26	23	24	23	18	17	21	27	27	29	26	29	21	22	11	17	20	13	25	21	20	27	23	18	19	18	18	16	18	31	23	27	27	21	26	27	15	23	26	22	1	19	22	21	3	18	19	21	26	19	28	16	20	24	16	22	24	25	25	16	27	18	20	21	25	27	17	22	23	16	2	21	17	19	21	21	14	15	21	20	19	19	28	22	22	19	25	24	26	14	17	21	22	22	22	23	31	21	16	14	14	24	18	23	23	19	16	21	25	26	20	27	30	24	26	23	23	19	19	19	25	30	20	20	21	24	20	24	20	24	27	19	22	22	3	21	2	28
2023044	14	20	21	20	28	23	17	12	20	25	14	13	16	18	18	12	18	18	15	22	20	18	12	18	13	13	22	18	19	19	0	28	19	24	21	13	18	23	12	13	10	19	18	23	16	16	16	16	24	13	27	19	16	25	22	28	18	15	20	20	22	30	16	24	17	19	22	27	10	23	18	14	14	24	26	18	1	28	23	23	13	18	14	18	13	14	19	22	23	16	15	18	14	26	26	30	29	22	18	15	12	22	19	18	24	14	3	20	20	21	16	23	23	9	23	26	22	28	28	14	27	20	14	22	19	15	20	2	23	20	22	23	16	20	19	16	29	9	19	23	19	15	23	24	24	13	26	15	19	14	18	26	14	15	16	13	21	14	10	18	14	14	15	16	20	21	16	16	27	15	17	16	24	23	19	15	10	14	15	15	15	22	28	14	21	15	15	17	15	20	16	18	9	20	24	25	13	26	29	17	25	20	16	12	12	12	24	27	21	25	14	27	13	17	13	17	26	20	21	15	22	14	21	27
2023045	26	26	31	30	28	23	33	28	30	31	30	29	32	34	34	28	34	28	31	32	36	34	28	28	29	29	32	28	35	29	28	0	29	30	31	29	34	39	28	29	26	29	34	39	26	26	26	26	30	29	37	31	22	35	22	38	28	21	26	30	28	40	28	34	31	29	22	37	26	33	28	24	30	34	26	28	27	38	33	33	25	28	20	28	25	30	35	28	29	32	27	28	30	32	32	40	39	38	30	31	22	32	29	28	30	30	29	36	32	31	28	33	33	25	33	40	28	38	38	30	37	36	20	32	35	31	30	28	33	20	32	33	28	30	35	28	39	25	29	23	29	31	33	30	34	25	32	27	29	30	34	32	26	31	32	25	31	30	26	28	30	30	25	26	30	31	28	28	1	31	31	28	34	29	35	25	26	30	31	31	31	28	40	30	31	25	25	33	27	32	32	24	25	30	34	31	29	36	35	33	31	32	32	28	28	28	34	39	31	35	30	37	29	33	29	33	36	30	27	31	32	30	31	33
2023046	17	21	22	21	29	24	24	19	21	26	21	20	23	25	25	19	25	19	22	23	27	25	19	3	20	20	23	19	26	20	19	29	0	25	22	20	25	30	19	20	17	20	25	30	17	17	17	17	25	20	28	22	17	26	23	29	19	16	21	5	23	31	19	25	22	20	23	28	17	24	19	15	21	25	27	19	18	29	24	24	16	19	15	19	16	21	26	23	24	23	18	19	21	27	27	31	30	29	21	22	13	23	2	19	25	21	20	27	23	22	19	24	24	16	24	31	23	29	29	21	28	27	15	23	26	22	21	19	24	21	23	24	19	5	26	19	30	16	4	24	20	22	24	25	25	16	27	18	4	21	25	27	17	22	23	16	22	21	17	3	21	21	16	17	21	22	19	19	28	22	22	19	25	24	26	16	17	21	22	22	22	23	31	21	22	16	16	24	18	23	23	19	16	3	25	26	20	27	30	24	26	23	23	19	19	19	25	30	22	26	21	28	20	24	20	24	27	21	22	22	23	21	22	28
2023047	22	22	27	26	30	25	29	24	26	27	26	25	28	30	30	24	30	24	27	28	32	30	24	24	25	25	28	24	31	25	24	30	25	0	27	25	30	35	24	25	22	25	30	35	22	22	22	22	26	25	33	27	18	31	24	34	24	17	22	26	2	36	24	30	27	25	24	33	22	29	24	20	26	30	28	24	23	34	29	29	21	24	16	24	21	26	31	2	3	28	23	24	26	28	28	36	35	34	26	27	18	28	25	24	26	26	25	32	28	27	24	29	29	21	29	36	2	34	34	26	33	32	16	28	31	27	26	24	29	22	28	29	24	26	31	24	35	21	25	25	25	27	29	26	30	21	28	23	25	26	30	28	22	27	28	21	27	26	22	24	26	26	21	22	26	27	24	24	29	27	27	24	30	3	31	21	22	26	27	27	27	24	36	26	27	21	21	29	23	28	28	20	21	26	30	27	25	32	31	29	27	28	28	24	24	24	30	35	27	31	26	33	25	29	25	29	32	26	23	27	28	26	27	29
2023050	19	23	4	3	31	26	26	21	21	28	23	22	25	27	27	21	27	21	24	21	29	27	21	21	22	22	19	15	28	2	21	31	22	27	0	22	27	32	21	22	19	22	27	32	17	17	17	17	27	22	26	24	19	28	25	27	19	18	23	23	25	27	21	21	24	20	25	28	19	24	21	15	23	21	29	19	20	29	20	20	18	19	17	19	18	23	28	25	26	25	20	19	23	29	29	31	28	31	23	24	13	19	22	15	27	23	22	29	25	20	21	20	20	18	20	33	25	29	29	23	28	29	17	25	28	24	3	21	24	23	5	20	21	23	28	21	30	18	22	26	18	24	26	27	27	18	29	20	22	23	27	29	19	24	25	18	4	23	19	21	23	23	16	17	23	22	21	21	30	24	24	21	27	26	28	16	19	23	24	24	24	25	33	23	18	16	16	26	20	25	25	21	18	23	27	28	22	29	32	26	28	25	25	21	21	21	27	32	22	22	23	26	22	26	22	26	29	21	24	24	5	23	4	30
2023059	15	21	22	21	29	24	18	13	21	26	15	14	17	19	19	1	19	19	16	23	21	19	13	19	14	14	23	19	20	20	13	29	20	25	22	0	19	24	13	14	11	20	19	24	17	17	17	17	25	14	28	20	17	26	23	29	19	16	21	21	23	31	17	25	18	20	23	28	11	24	19	15	15	25	27	19	12	29	24	24	14	19	15	19	14	15	20	23	24	17	16	19	15	27	27	31	30	23	19	16	13	23	20	19	25	15	14	21	21	22	17	24	24	10	24	27	23	29	29	15	28	21	15	23	20	16	21	13	24	21	23	24	17	21	20	17	30	10	20	24	20	16	24	25	25	14	27	16	20	15	19	27	15	16	17	14	22	15	11	19	15	15	16	17	21	22	17	17	28	16	18	17	25	24	20	16	11	15	16	16	16	23	29	15	22	16	16	18	16	21	17	19	10	21	25	26	14	27	30	18	26	21	17	13	13	13	25	28	22	26	15	28	14	18	14	18	27	21	22	16	23	15	22	28
2023062	20	26	27	26	34	29	23	18	26	31	20	19	22	24	24	18	24	24	21	28	26	24	18	24	19	19	28	24	25	25	18	34	25	30	27	19	0	29	18	19	16	25	24	29	22	22	22	22	30	19	33	25	22	31	28	34	24	21	26	26	28	36	22	30	23	25	28	33	16	29	24	20	20	30	32	24	17	34	29	29	19	24	20	24	19	20	25	28	29	22	21	24	20	32	32	36	35	28	24	21	18	28	25	24	30	20	19	26	26	27	22	29	29	15	29	32	28	34	34	20	33	26	20	28	25	21	26	18	29	26	28	29	22	26	25	22	35	15	25	29	25	21	29	30	30	19	32	21	25	20	24	32	20	21	22	19	27	20	16	24	20	20	21	22	26	27	22	22	33	21	23	22	30	29	25	21	16	20	21	21	21	28	34	20	27	21	21	23	21	26	22	24	15	26	30	31	19	32	35	23	31	26	22	18	18	18	30	33	27	31	20	33	19	23	19	23	32	26	27	21	28	20	27	33
2023063	25	31	32	31	39	34	28	23	31	36	25	24	27	9	29	23	9	29	26	33	11	9	23	29	24	24	33	29	30	30	23	39	30	35	32	24	29	0	23	24	21	30	9	34	27	27	27	27	35	24	38	30	27	36	33	39	29	26	31	31	33	41	27	35	28	30	33	38	21	34	29	25	25	35	37	29	22	39	34	34	24	29	25	29	24	25	30	33	34	27	26	29	25	37	37	41	40	1	29	26	23	33	30	29	35	25	24	11	31	32	27	34	34	20	34	37	33	39	39	25	38	31	25	33	30	26	31	23	34	31	33	34	27	31	30	27	40	20	30	34	30	26	34	35	35	24	37	26	30	25	29	37	25	26	27	24	32	25	21	29	25	25	26	27	31	32	27	27	38	26	28	27	35	34	30	26	21	25	26	26	26	33	39	25	32	26	26	28	26	31	27	29	20	31	35	36	24	37	40	28	36	31	27	23	23	23	35	38	32	36	25	38	24	28	24	28	37	31	32	26	33	25	32	38
2023071	14	20	21	20	28	23	17	10	20	25	14	13	4	18	12	12	18	18	3	22	20	18	12	18	1	1	22	18	19	19	12	28	19	24	21	13	18	23	0	1	10	19	18	21	16	16	16	16	24	13	27	19	16	25	22	28	18	15	20	20	22	30	16	24	17	19	22	27	10	23	18	14	14	24	26	18	11	28	23	23	13	18	14	18	13	2	19	22	23	4	15	18	14	26	26	30	29	22	18	15	12	22	19	18	24	14	13	20	20	21	16	23	23	9	23	26	22	28	28	14	27	20	14	22	19	9	20	12	23	20	22	23	16	20	19	16	29	9	19	23	19	9	23	24	24	13	26	15	19	2	18	26	14	15	16	13	21	14	8	18	14	14	15	16	20	21	16	16	27	9	17	16	24	23	19	15	10	14	15	15	15	22	28	14	21	15	15	17	15	20	16	18	9	20	24	25	13	26	29	17	25	20	14	12	12	12	24	27	21	25	14	27	13	17	13	17	26	20	21	15	22	14	21	27
2023075	15	21	22	21	29	24	18	11	21	26	15	14	5	19	13	13	19	19	4	23	21	19	13	19	2	2	23	19	20	20	13	29	20	25	22	14	19	24	1	0	11	20	19	22	17	17	17	17	25	14	28	20	17	26	23	29	19	16	21	21	23	31	17	25	18	20	23	28	11	24	19	15	15	25	27	19	12	29	24	24	14	19	15	19	14	3	20	23	24	5	16	19	15	27	27	31	30	23	19	16	13	23	20	19	25	15	14	21	21	22	17	24	24	10	24	27	23	29	29	15	28	21	15	23	20	10	21	13	24	21	23	24	17	21	20	17	30	10	20	24	20	10	24	25	25	14	27	16	20	3	19	27	15	16	17	14	22	15	9	19	15	15	16	17	21	22	17	17	28	10	18	17	25	24	20	16	11	15	16	16	16	23	29	15	22	16	16	18	16	21	17	19	10	21	25	26	14	27	30	18	26	21	15	13	13	13	25	28	22	26	15	28	14	18	14	18	27	21	22	16	23	15	22	28
2023079	12	18	19	18	26	21	13	10	18	23	12	11	14	16	16	10	16	16	13	20	18	16	10	16	11	11	20	16	17	17	10	26	17	22	19	11	16	21	10	11	0	17	16	21	14	14	14	14	22	11	25	17	14	23	20	26	16	13	18	18	20	28	14	22	15	17	20	25	6	21	16	12	12	22	24	16	9	26	21	21	11	16	12	16	11	12	17	20	21	14	13	16	12	24	24	28	27	20	16	13	10	20	17	16	22	12	11	18	18	19	14	21	21	1	21	24	20	26	26	12	25	18	12	20	17	13	18	10	21	18	20	21	14	18	17	14	27	1	17	21	17	13	21	22	22	11	24	13	17	12	16	24	12	13	14	11	19	12	8	16	12	12	13	14	18	19	14	14	25	13	15	14	22	21	17	13	8	12	13	13	13	20	26	12	19	13	13	15	13	18	14	16	1	18	22	23	11	24	27	15	23	18	14	10	10	10	22	25	19	23	12	25	11	15	11	15	24	18	19	13	20	12	19	25
2023081	17	21	22	21	29	24	24	19	21	26	21	20	23	25	25	19	25	1	22	23	27	25	19	19	20	20	23	19	26	20	19	29	20	25	22	20	25	30	19	20	17	0	25	30	17	17	17	17	25	20	28	22	17	26	23	29	19	16	21	21	23	31	19	25	22	20	23	28	17	24	19	15	21	25	27	19	18	29	24	24	16	19	15	19	16	21	26	23	24	23	18	19	21	27	27	31	30	29	21	22	13	23	20	19	25	21	20	27	23	22	19	24	24	16	24	31	23	29	29	21	28	27	15	23	26	22	21	19	24	21	23	24	19	21	26	19	30	16	20	24	20	22	24	25	25	16	27	18	20	21	25	27	17	22	23	16	22	21	17	19	21	21	16	17	21	22	19	19	28	22	22	19	25	24	26	16	17	21	22	22	22	23	31	21	22	16	16	24	18	23	23	19	16	21	25	26	20	27	30	24	26	23	23	19	19	19	25	30	22	26	21	28	20	24	20	24	27	21	22	22	23	21	22	28
2023082	20	26	27	26	34	29	23	18	26	31	20	19	22	0	24	18	0	24	21	28	2	0	18	24	19	19	28	24	25	25	18	34	25	30	27	19	24	9	18	19	16	25	0	29	22	22	22	22	30	19	33	25	22	31	28	34	24	21	26	26	28	36	22	30	23	25	28	33	16	29	24	20	20	30	32	24	17	34	29	29	19	24	20	24	19	20	25	28	29	22	21	24	20	32	32	36	35	8	24	21	18	28	25	24	30	20	19	6	26	27	22	29	29	15	29	32	28	34	34	20	33	26	20	28	25	21	26	18	29	26	28	29	22	26	25	22	35	15	25	29	25	21	29	30	30	19	32	21	25	20	24	32	20	21	22	19	27	20	16	24	20	20	21	22	26	27	22	22	33	21	23	22	30	29	25	21	16	20	21	21	21	28	34	20	27	21	21	23	21	26	22	24	15	26	30	31	19	32	35	23	31	26	22	18	18	18	30	33	27	31	20	33	19	23	19	23	32	26	27	21	28	20	27	33
2023083	25	31	32	31	39	34	28	21	31	36	25	24	25	29	27	23	29	29	24	33	31	29	23	29	22	22	33	29	30	30	23	39	30	35	32	24	29	34	21	22	21	30	29	0	27	27	27	27	35	24	38	30	27	36	33	39	29	26	31	31	33	41	27	35	28	30	33	38	21	34	29	25	25	35	37	29	22	39	34	34	24	29	25	29	24	23	30	33	34	25	26	29	25	37	37	41	40	33	29	26	23	33	30	29	35	25	24	31	31	32	27	34	34	20	34	37	33	39	39	25	38	31	25	33	30	24	31	23	34	31	33	34	27	31	30	27	40	20	30	34	30	24	34	35	35	24	37	26	30	23	29	37	25	26	27	24	32	25	19	29	25	25	26	27	31	32	27	27	38	24	28	27	35	34	30	26	21	25	26	26	26	33	39	25	32	26	26	28	26	31	27	29	20	31	35	36	24	37	40	28	36	31	25	23	23	23	35	38	32	36	25	38	24	28	24	28	37	31	32	26	33	25	32	38
2023088	14	18	17	16	26	21	21	16	16	23	18	17	20	22	22	16	22	16	19	18	24	22	16	16	17	17	18	14	23	15	16	26	17	22	17	17	22	27	16	17	14	17	22	27	0	0	0	0	22	17	23	19	14	23	20	24	14	13	18	18	20	26	16	20	19	15	20	23	14	19	16	10	18	20	24	14	15	24	19	19	13	14	12	14	13	18	23	20	21	20	15	14	18	24	24	26	25	26	18	19	8	18	17	14	22	18	17	24	20	17	16	19	19	13	19	28	20	24	24	18	23	24	12	20	23	19	16	16	19	18	18	19	16	18	23	16	25	13	17	21	15	19	21	22	22	13	24	15	17	18	22	24	14	19	20	13	17	18	14	16	18	18	11	12	18	17	16	16	25	19	19	16	22	21	23	11	14	18	19	19	19	20	28	18	17	11	11	21	15	20	20	16	13	18	22	23	17	24	27	21	23	20	20	16	16	16	22	27	17	21	18	23	17	21	17	21	24	16	19	19	18	18	17	25
2023089	14	18	17	16	26	21	21	16	16	23	18	17	20	22	22	16	22	16	19	18	24	22	16	16	17	17	18	14	23	15	16	26	17	22	17	17	22	27	16	17	14	17	22	27	0	0	0	0	22	17	23	19	14	23	20	24	14	13	18	18	20	26	16	20	19	15	20	23	14	19	16	10	18	20	24	14	15	24	19	19	13	14	12	14	13	18	23	20	21	20	15	14	18	24	24	26	25	26	18	19	8	18	17	14	22	18	17	24	20	17	16	19	19	13	19	28	20	24	24	18	23	24	12	20	23	19	16	16	19	18	18	19	16	18	23	16	25	13	17	21	15	19	21	22	22	13	24	15	17	18	22	24	14	19	20	13	17	18	14	16	18	18	11	12	18	17	16	16	25	19	19	16	22	21	23	11	14	18	19	19	19	20	28	18	17	11	11	21	15	20	20	16	13	18	22	23	17	24	27	21	23	20	20	16	16	16	22	27	17	21	18	23	17	21	17	21	24	16	19	19	18	18	17	25
2023091	14	18	17	16	26	21	21	16	16	23	18	17	20	22	22	16	22	16	19	18	24	22	16	16	17	17	18	14	23	15	16	26	17	22	17	17	22	27	16	17	14	17	22	27	0	0	0	0	22	17	23	19	14	23	20	24	14	13	18	18	20	26	16	20	19	15	20	23	14	19	16	10	18	20	24	14	15	24	19	19	13	14	12	14	13	18	23	20	21	20	15	14	18	24	24	26	25	26	18	19	8	18	17	14	22	18	17	24	20	17	16	19	19	13	19	28	20	24	24	18	23	24	12	20	23	19	16	16	19	18	18	19	16	18	23	16	25	13	17	21	15	19	21	22	22	13	24	15	17	18	22	24	14	19	20	13	17	18	14	16	18	18	11	12	18	17	16	16	25	19	19	16	22	21	23	11	14	18	19	19	19	20	28	18	17	11	11	21	15	20	20	16	13	18	22	23	17	24	27	21	23	20	20	16	16	16	22	27	17	21	18	23	17	21	17	21	24	16	19	19	18	18	17	25
2023092	14	18	17	16	26	21	21	16	16	23	18	17	20	22	22	16	22	16	19	18	24	22	16	16	17	17	18	14	23	15	16	26	17	22	17	17	22	27	16	17	14	17	22	27	0	0	0	0	22	17	23	19	14	23	20	24	14	13	18	18	20	26	16	20	19	15	20	23	14	19	16	10	18	20	24	14	15	24	19	19	13	14	12	14	13	18	23	20	21	20	15	14	18	24	24	26	25	26	18	19	8	18	17	14	22	18	17	24	20	17	16	19	19	13	19	28	20	24	24	18	23	24	12	20	23	19	16	16	19	18	18	19	16	18	23	16	25	13	17	21	15	19	21	22	22	13	24	15	17	18	22	24	14	19	20	13	17	18	14	16	18	18	11	12	18	17	16	16	25	19	19	16	22	21	23	11	14	18	19	19	19	20	28	18	17	11	11	21	15	20	20	16	13	18	22	23	17	24	27	21	23	20	20	16	16	16	22	27	17	21	18	23	17	21	17	21	24	16	19	19	18	18	17	25
